Eddie Money,Playlist: The Very Best Of Eddie Money,Two Tickets To Paradise,1977,TRACTUH128F92C93A3,22CIOfLZB9z8He7WgHYAgH
Sapo,Pastanaga,El Mes Alt,2003,TRACTTU128F423E9BC,5YM2rYmUGDsqLtMQnwwAq9
Arkona,Vosrozdenie,Zalozniy,0,TRACUJR12903CA4D39,6fiIBJlj4wIrtzlUyQ9Wn3
Shaggy,Original Doberman,Alimony,1994,TRACUVF128F4250C51,0ZRzOLG4BbN6RK3X1YmSrp
Soilwork,The chainheart machine,Machine Gun Majesty [Live] (Album Version),2000,TRACUMR128F932C675,-999
Elliot Goldenthal,S.W.A.T.,Bullet Frenzy,2003,TRACUGA128F14ACFB8,6pto8BJz8nBIc5Tlggu2v6
The Rapture,Echoes,Killing,2003,TRACUXJ128E0785F2B,2fruvSNFF0yDdIUHtocnFR
Delroy Wilson,Delroy Wilson Selected Hits,Baby You Got What It Takes - Original,0,TRACUIZ128F92D984B,-999
Sade,Diamond Life,Smooth Operator,1983,TRACUCQ128F92FFBF7,3XEtw7t4V5sfd2vtkp0ql7
Cândido,Destinos,Sentimentos Desiguais,0,TRACUNV128F422663D,2TDMvsCspl1Mjo5cpKrozx
Photo Atlas,No_ Not Me_ Never,Red Orange Yellow,2007,TRACUCT128F422BC2F,4ZdJqHfV1w3TKngOnNIGwH
Ramón Vargas_ Sängerknaben Luzerner Kantorei_ Henk Geuke_ Concilium Musicum Wien & Paul Angerer,Christmas With Ramón Vargas,Adeste fideles,0,TRACUWW128F4248CAA,-999
Behemoth,Demigod,Before The Æons Came,2004,TRACULD128F935A67B,30szTdZZXCk5i4KHoekF3F
Horace Andy,Livin' It Up + Dub: Limited edition,Rastafari Prophecy,0,TRACUUJ128F422EFF8,5TytMbHPCY0WXleVRELeNw
3 Doors Down,The Better Life - Deluxe Edition,Sarah Yellin',2002,TRACUEE128F427EA05,3TEAWiw3w0IAsoj4p3tJ7x
Kenny Price,Travelling Country,Biloxi,0,TRACUDB128F932030C,-999
Andre Popp,20 Éxitos Instrumentales De Oro Vol. 2,Fernando,0,TRACULH128F42287AB,-999
Nicole C. Mullen,Everyday People,This This (LP Version),0,TRACVBQ128E07855EE,-999
Los Van Van,Llego... Van Van,Consuelate Como Yo,0,TRACVGF128F4277847,2Fpijaat7YR2iuQDIQT2ks
Snow Patrol,Final Straw,Half The Fun,2004,TRACVSS128E07846A7,-999
Lara,Wahnsinn,Damit Du Dich in mich verliebst,2009,TRACVTG128F92FE985,7GRtgUiHrDbvZ6MLf4sQgE
Les Sexareenos,14 Frenzied Shakers,Ruby D.,2001,TRACVZM12903CEAD72,1f66MAoL5oGTpmACterXJ9
Gloria Lasso,Gloria Lasso Sus 20 Grandes Éxitos (The Best Of Gloria Lasso),Que Cosas_ Que Cosas,0,TRACVWI12903CA6A82,-999
Outerspace,Blood Brothers,Drive By Music,2006,TRACVTK128F4288966,6nROEHFbNqJh92Ez2DSazh
Dinosaur Jr,Without A Sound,On The Brink,1994,TRACVFF12903CF055A,13OggkoCanZSYFiovWltzn
Stevie Ray Vaughan And Double Trouble,Martin Scorsese Presents The Blues: Stevie Ray Vaughan,Empty Arms,1996,TRACWBO128F92F322F,3LoSwP6htk35aV9wCM48w7
DJ Spinn,Juke Trax Online Vol. 6,Bounce Back,0,TRACWBD12903CAF664,2mI20kUdIyOaAhtgeonE4g
Prisma,Contact?,winning friends,0,TRACWRW12903CC3CA2,2L3G3KpEh2VcJ3nZ3S08AA
Anubis Spire,Old Lions (in the world of snarling sheep),It Has Been A Long Time_ Hasn't It,0,TRACWSJ128F42739DE,-999
Elakelaiset,In Humppa We Trust-Live!,Humppa,1996,TRACWON128F429BE8D,4rVlkuENY3h1mADm3bAPaU
The Box Tops,The Letter/Neon Rainbow,Neon Rainbow,1967,TRACWCV128F429D196,1F898dzpPq7Erdd8pDgUad
Darwin Hobbs,Broken,You Are God (Broken Album Version),2003,TRACWYD128F1465B4A,4aQ6YpmRV2fl8CgeAWBRuI
Terry Callier,Essential_ The Very Best Of...,Blues,2001,TRACWEH128F1456890,0qDWYnO1vHapI3KrILt8nV
The Balustrade Ensemble,Capsules,Fall Away Into Darkness,2007,TRACWCG128F9344150,1MmpcRAJJ4PRCDuKb8t9i6
Ultimate Fakebook,This Will Be Laughing Week,Brokÿn Nëedle,0,TRACWFA128F4265BDF,3cGySjl34OdxUAjmwyzyXQ
The Creation,Our Music Is Red  - With Purple Flashes,Hey Joe,1967,TRACWBS128F932C993,3vnQh60DtUV0SjlJH1f9ub
Beaver Harris,African Drums,Glo-Billy-Vee-Vee,0,TRACWVL128F93016B4,-999
Astarte,Rise From Within,Risen From Within,2000,TRACWNC128F42ABB99,6RKsCqzlDxZcAyryDKEMKt
Charles Williams,Moods,Barrage,0,TRACXHN12903CD2B4C,-999
Marcus Miller,Original Album Classics,Outro Duction,2005,TRACXGV128F9349C63,-999
Z.Z. Hill,The Brand New Z.Z. Hill,Faithful and True (Collectors Version),1971,TRACXUW128F93093F5,2eHSUWp5Tbka5OY10zPNbV
Champion Jack Dupree,Champion Jack Dupree Of New Orleans,Christina Christina Blues,0,TRACXTK128F92CC024,4NBHWCz7bmGwRXNqN9ychq
Benabar,Les Risques du Métier,Le Zoo De Vincennes,2003,TRACXYU128F425EEE8,5mRkxtmvuJDTzo1snwmZX4
Babbie Mason,Isn't That Just Like God (Studio Track),Isn't That Just Like God (Low Key Performance Track Without Background Vocals),0,TRACXOY128F934CEDC,-999
Bally Sagoo,Wham Bam!! Bhangra Remixes,Mele Wich Ayee (Shaan Remix),0,TRACXRL128F9317EAE,1oMlSWNUMptnh4aqr2LewG
Los Iracundos,Discografía Completa Volumen 14,Adios...Borron Y Cuenta Nueva,0,TRACXHQ12903D11ED1,-999
Hevia,Étnico Ma Non Troppo,San Xuan,2003,TRACXIF128F425E206,-999
Tommy James & The Shondells,The Boat That Rocked,Crimson And Clover,1969,TRACXGH128F931686C,1vXuYPpkLjn1v06E2EsWQY
Jerry Yan,My Secret Lover_ Jerry Yan,XI GUAN LIANG GE REN,0,TRACXDB12903CA4432,-999
Checkers,Flame In My Heart,Oh Oh Oh Baby,0,TRACXJP128F92E3693,2SfqR1BSqE6U8EJsWNtR56
John And The Bluesbreakers Mayall,PADLOCK ON THE BLUES,A Hard Road,1967,TRACXIQ128F92E25AB,4fP9hwZKpP7BiEoMOTecHm
The Grease Band,Grease Band & Amazing Grease,Laughed At The Judge,0,TRACXQB128F42A7FA1,-999
Skeletonwitch,Beyond the Permafrost,Sacrifice for the Slaughtergod,2007,TRACYDP128F932BC8E,5i77pceaf42t8flEZAu5ua
Blingtones,Sonneries ch'ti By Blingtones,La boîte à hein biloute,0,TRACYDQ128F932C763,6cDlkG0wrRHBT2b6NqI6S0
Whitesnake,Whitesnake's Greatest Hits,Fool For Your Loving,1980,TRACYXW128F4297569,0BdTZNyYnSIDmkqjxSB0ef
Slightly Stoopid,Winter Tour '05 - '06,Jimi Baby,0,TRACYOV128F92CB613,04uGsEzXnvFxNtZzGzyuqn
John Michael Talbot,Master Collection_ Vol. 1,Pass Through My Will,1989,TRACYBU128F14AE4DD,6nO4D6Wegk1CHUeyIwC4NO
Leroy Hutson,Leroy Hutson Selected Hits Vol. 2,More Where That Came From - Original,0,TRACYTM128F933A555,-999
Kix,Blow My Fuse,Cold Blood (LP Version),0,TRACYMH12903CA01DF,-999
Maximilian Hecker,Live Radio Sessions,Full Of Voices,2005,TRACYPF128F9338DE0,0V7kh44COZmCoYYXRmQIMD
Britney Spears,Oops!... I Did It Again,Don't Go Knockin' On My Door,2000,TRACYCJ128F9309246,-999
Charlie Cruz,Asi Soy,Si No Te Hubieras Ido,0,TRACYHQ12903CCE804,7kF3jIaZ8qVGOELgEa11HJ
Los Abuelos De La Nada,El Album,Lunes Por La Madrugada,1984,TRACYOR128F427FB1D,-999
Indigenous,Uganda,Wanikaa (Featuring Abramz_ Krazy_ Lyrical G_ Saint Ca and Sylvester),0,TRACYMT128F933333D,-999
True Believers,Break Through,I Worship You,0,TRACYND128F423E23D,5tDproI9AV1tBgep4f2qsf
Tom Barabas,Mosaic,Melodioso,0,TRACZPB128F92FBE3F,0ISOngUUqKv9mN7iah1qAh
Finntroll,Nattfödd,Hel Vete,2004,TRACZUC128F92F0337,35eGe5dabntMw2O4qhbSxM
Laid Back,Good Vibes - The Very Best of Laid Back,Maybe I'm Crazy (Single original version_ 2008 Digital Remaster),0,TRACZDY128F92EE2F1,-999
Novaspace,Supernova,Guardian Angel,2002,TRACZJA128F429E665,6W7cMmDjj1KmoC0P8vYFFt
Semisonic,20th Century Masters: The Millennium Collection: Best Of Semisonic,If I Run,1993,TRACZDR128F14599BC,4IT46qiV67e3rdeZQJWk3N
Willie Clayton,Something To Talk About,Heart Of The City (Soul and R&B),0,TRACZEZ12903CF673A,-999
Ziggy Marley And The Melody Makers,Hey World,6 6 6,0,TRADAIV128F42A0FB9,6J4nfS0VlD5ahKqAanpvmc
Marlene Dietrich,The Essential Marlene Dietrich,Auf Der Mundharmonika,1992,TRADAFY128F145B77B,4LchpHplhSu5jjc8loGw1U
Carlos Ponce,La Historia,Escuchame,2003,TRADABC128F4274FCC,0jNjI4KJleZP7EuzpzOvTo
Emeneya,Nouvel ordre,Maloba pamba,0,TRADAXI128F9315DD0,-999
Dropline,You Are Here,Weight Of The World (Album Version),0,TRADAXK12903CD05F2,-999
Colin James,Traveler,Sending A Message,2003,TRADACR12903CD10C1,281xHpOuxfLZp2HRnfjgOS
John Mayer,Any Given Thursday,Something's Missing,0,TRADAOM128F4263A78,-999
Furry Lewis,Furry Lewis,Judge Boushay Blues,1972,TRADAYS12903CDBE0F,0EsfKq0tOPvrp4Vl8JrJ5n
Willie Clayton,The Little Giant Of Soul,Wiggle (Soul and R&B),0,TRADAUM12903CF1FF6,-999
Pinchers & Ganglords,Burnin up,Girls Girls,0,TRADAFY12903CC7EAA,-999
Frederik,Kinderlieder Vol.2,Dornröschen war ein schönes Kind - Karaoke,0,TRADASY128F92FDD54,4QxaHJiUTDRA11U1iEtW3J
Cancer Bats,Sabotage,Sabotage,2010,TRADAZP12903D0A480,01AtLZK9NayAYpk93zbs0Z
Biddu,Qurbani,Baat Ban Jaye,0,TRADBOS128F92E6F5E,5znZEOuOCNhClIf0gkoHlD
Shakira,Loba,Loba,2009,TRADBSW128F933A7A8,1fPCGREltHJuV3axEPydLp
George Lopez,America's Mexican,Mas P**' (America'S Mexican),2007,TRADBRI128F423BAED,7s6yN5rkaYaCiZiR6WId7t
Alexandre Desplat,Firewall,The Epi-Pen,2006,TRADBIA128F14AD4C5,0PMJ3ZUateKD8Q2Ro6Oqfm
Sophie Tucker,Aren't Women Wonderful,Complainin',0,TRADBVT12903CE19B2,0nyPsWZ6VX3Zy9WSCCJM6B
Pyranja,Frauen & Technik,Nordcore,2004,TRADBXG12903CBDEC5,2Qv3YnNJGcysNtGQvuCEJw
DJ Quik,Trauma,Pacific Coast Remix,0,TRADBUP128EF354F6C,64wsMAK8p6s4UQqiMCB4OO
Uman,You Are Here,People of cloud nine,0,TRADBQM128F92F79EF,6B9BWGuMEn3g1FUFtkzwVJ
Miriam Yeung,Miriam Xin Chang Jin Pai Jin Qu,Shang Zhui Ren,0,TRADBSN128F426B297,-999
Lara & Reyes,Navidad,Away In A Manger,2000,TRADBQZ128F146A6A7,7ITnFVBt2nAMYYF6gnKoez
Roy Rogers,Classic Country Vol 1,My Heart Went That-A-Way,0,TRADBBM128F930DC49,0LA7T8y4NMkE3aQqvw8pTQ
Agency 1.9.9.4,Undergrounds Series Vol. 1: Dayz Of Our Livez,The Prayer - Feat. T.O. & Timberly K. Simmons,0,TRADCGZ128F424206F,6rzbkxq5M8iK3YJHlNdi9X
Naughty By Nature,Icons,Swing Swang,2002,TRADCRW128E078FA33,2rfNw3Rp4VvI665U9WaXLu
Far Too Jones,Deep 2,Use Me,1997,TRADCYH128F931532A,5AMgyAEShsUc83lG34Myu4
Aurélien Merle,Le Jeu des Balcons Mal Fermés,C'est Dimanche,0,TRADCUZ128F92E6775,-999
Wyclef Jean featuring Butch Cassidy and Sharissa,Masquerade,You Say Keep It Gangsta,2002,TRADCIM128F427A3A1,-999
Conway Twitty,Conway Twitty's Big Train,Big Train,2009,TRADCBA128F92E7161,-999
Blackalicious,A2G EP,Rock the Spot,1999,TRADCHC128F42134B5,1qFL6PR7wTwMvWR8mnrbJ7
Jenney,Gib deinem Herzen ein Zeichen,Gib deinem Herzen ein Zeichen (Radio Mix),0,TRADCZP128F42282D6,3etdBKHQLv1D124McAq3KD
Ben Watt feat. Estelle,Outspoken Part 1,Pop A Cap In Yo' Ass,2005,TRADCQI128F42664A8,-999
Atomic Rooster,The Greatest Hits - Vol. 1,Living Underground,2005,TRADDHL128F92FD8DD,5tTaagobR6tpNEkvZo2IZl
Lincoln Center Jazz Orchestra,Live In Swing City- Swingin' With Duke,Chinoiserie,0,TRADDNQ128F4271974,5KO3Sovhg6FcSLLuiEsJSN
Simple Minds,Sons And Fascination/Sister Feelings Call,Careful In Career,1981,TRADDRF128F145869F,6vOAc5llAqXHByfl1QnTgR
J. B. Lenoir,If You Love Me,I'm in Korea,1954,TRADDWO128F9305E06,-999
Herbert  von Karajan,Karajan: Stravinsky - Oedipus Rex; Bruckner - Te Deum,Oedipus Rex_ Atto Secondo: Divum Jocastae Caput Mortuum (Messaggero_ Coro) (Stravinsky),0,TRADDXJ128F4252062,-999
Mighty Diamonds,Bust Out,In De Dance Again,0,TRADDEX128F4250DFC,3ep57LnIH1SX3OyEDjJDnZ
Fuzz,Uno,De pie,0,TRADDYJ128F4275431,-999
Pablo Montero,Donde Estas Corazon,Aquel Mundo De Amor,0,TRADDFC128F930EDBD,3m7mDoqzOk8PQgmZbA1RJI
King Diamond,In Concert 1987 - Abigail,The Portrait (Live) (Reissue) (Album Version),0,TRADDCV128F423BAB0,-999
Ray Boltz & Steve Millikan,16 Great Christmas Classics Volume 3,Perfect Tree,0,TRADDPM12903CFED88,-999
Rihanna,Just Dance,Don't Stop The Music,2007,TRADDXS12903CEDB38,-999
R.E.M.,And I Feel Fine.....The Best Of The IRS Years 82-87,So. Central Rain (2006 Digital Remaster),0,TRADDBK128F1483FF8,-999
Los Gaiteros de San Jacinto,Un Fuego De Sangre Pura:  Los Gaiteros de San Jacinto from Colombia,El Corcovado (The Wood-Quail),0,TRADDBX128F93497E9,6QVdMdluwBoLQWqZHAaEar
Shamen,Hystericool: The Best of the Alternate Mixes,Destination Eschaton (Hardfloor Vocal Mix),2002,TRADDCY128F931C4E6,-999
Guns N' Roses,Lies / Appetite For Destruction,Mama Kin,1986,TRADESF128F4214D8E,5elBPrrIM4dWbGVTluXBPl
Paulette Tajah,Strictly Vocals 2,Jealousy,0,TRADEMS128F92E83BB,09UUPGbZPH2A7Q7pRVc0Nm
The Winans,Return,Free (Album Version),0,TRADEME128F9301CBB,-999
Fat Joe,Loyalty,Bust At You [featuring Baby_ Scarface & Tony Sunshine] (edited album version),2002,TRADEYR12903CC488D,-999
Ionics,Doo-Wop Classics Vol. 10 [Musicnote Records],Roll Back The Rug,0,TRADECR128F42233D5,2GzCsR40PgCvRzXhvXXrQ3
Top Of The Poppers,Knowing Me Knowing You,Money Money Money,0,TRADEMD128F9356336,3JkOjQMpU23s4YZk5Eb9BW
Republica;Jonny Male;Dave Arch,Republica,Ready To Go,1996,TRADERP128F42908E4,-999
Dokken,Lightning Strikes Again,Disease,2008,TRADEAI12903C9B81C,7bFifmP45nfGTcYMw2PtNY
Rancid,Let The Dominoes Fall,LA River (Acoustic),0,TRADFJJ128F934857E,7M7X30aW3PlAuhjRrcnYCp
Flávio José,Me Diz Amor,É Sempre Assim,0,TRADFEO128F9342B4B,5Hg5a6Z6q9ZllUtbR9d5xG
Curt Bois,Gassenhauer,Reg mich nicht auf_ Johanna,0,TRADFBR128F9308456,-999
Primordial,All Empires Fall,Empire Falls,2007,TRADFLD12903CB3BD8,214tCWNg6FXcTep7iKQWoL
Mando Diao,Never Seen The Light Of Day -Deluxe Version,Misty Mountains,2007,TRADFXD128F424694C,4CGtpczogs8gNG9FR8lSle
Casiotone For The Painfully Alone,The First Two Albums,Rice Dream Girl,1999,TRADFQK128F422B492,3GZ5x81hKotVoDUcB2quN3
Pee Wee King,Pee Wee King's Country Hoedown,Where Were You Last Night,0,TRADFEB128F4256B21,5oPHxAz6qOGu6jscg5AWQe
Donnie McClurkin,Donnie McClurkin... Again,All I Ever Really Wanted,0,TRADFXO128F92F5B3D,2QdQ8n0y1XcGbqFsRnf9jv
Bersuit Vergarabat,Don Leopardo,Bolero Militar,1996,TRADFOQ128F9335409,-999
Metallica,Broken_ Beat & Scarred,The End Of The Line,2008,TRADFII128F931FC9F,3KFtAMirz8dF1gApXdWMRf
Rainer Bielfeldt,Alles nur ein Traum,No more going home,0,TRADFRI128F931558C,5ZErOlAqB05oyO8usdD5IC
Sizzla,Black Woman And Child,Princess Black,1997,TRADFOJ128F425107D,1kmIxmEVpyXZJI4P6erIMg
Ann Hampton Callaway,After Ours,Time After Time,0,TRADFSY128F9309CB6,7eleK2MUqRCZXMcrqmkqXB
Silverchair,Frogstomp,Cicada,1995,TRADFID128F4267231,6mJdEWVOaCayMo8eaSl3Xw
Brian Auger's Oblivion Express,Closer To It!,Inner City Blues (Alternate Mix) (Bonus Track),0,TRADFLB128F9339370,-999
Chelsea,Punk In London,Right to Work (Live),1991,TRADFLS128F9308E1D,2HvBa50ahYxQRL55lUYw96
Skrape,Up The Dose,Searching For Home,2003,TRADFAQ128F428AC13,38VmOTUTIT1RwlOS2wbEjN
Céline Dion,Taking Chances,The Reason I Go On,2007,TRADFCO12903CA9439,-999
Lost Boyz,Love_ Peace & Nappiness,Get Your Hustle On,1997,TRADGXJ128E078FB3A,0791lqIVdBwRIEA6JlhHC6
NewFound Road,Same Old Place,Brand New Broken Heart,2009,TRADGIX128F9315B2D,60Zy7bng2xGSiW8ZUFdUEo
Ray Conniff,The Hollywood Collection,Yesterdays,0,TRADGMF12903CAD473,6bUkD0CKVnPAJxhdDHumwy
Nelson Ned,Selecao De Ouro Vol.2,Mi Sangre Latino,0,TRADGQI128F1472928,6yw7YDWpBUQqJZ2WCsafF7
The High Strung,Ode to the Inverse of the Dude,The Lifestyle That Got Away,2009,TRADGXI128F9339C88,5EkUYDwi5bYt5KcyDR4az4
Set Your Goals,This Will Be The Death Of Us,the fallen...,2009,TRADGXI128F92EF28F,5N1HE12rj0d82cGOJrzSpl
Madilu System,La Bonne Humeur,Vincent,0,TRADGWP128F42618E4,1XZmqXRGCqYncqpO3GMKeV
Vilma Palma e Vampiros,Lo Mejor De Vilma Palma,Te quiero tanto,1993,TRADGLP128F427A172,7ssnv1BG0UDHAtYlZB2etN
Bill & Gloria Gaither,Israel Homecoming,Awesome God,0,TRADHMY128F14AE89E,6eNNBoZN7mNGLRufNoGZF9
Dropkick Murphys,Do Or Die,Skinhead on the MBTA (Album Version),1997,TRADHGK128F428A000,-999
Jean Lumière,The Greatest Hits from 40's and 50's_ Vol. 66,Le temps des cerises,2002,TRADHRX12903CD3866,5yzBxGLTfXphXMPKuVKtZw
Elephant Man,Riddim Driven: Power Cuts,Loud And Clear,0,TRADHUE128EF34DAF5,25tkBVtswP2elHdaquz9VI
Bobby Vee,Just Today,Wink Of An Eye,0,TRADHMQ128F932EB96,-999
Daath,The Hinderers,Above Lucium (LP Version),2006,TRADHLD128F4241363,-999
Nic Endo,White Heat,Future Prospects,1998,TRADHBZ128F932D9E9,1Wh0BXhX119h4QmnS0NQBp
Peggy Zina,Trexe,Alli Mia Fora,0,TRADHYQ128F427095F,74R2FiyYSHi2ZgK8QIE8Zd
Kim Wilson,Lookin' For Trouble!,Love Attack,2003,TRADHGV128F4233DE0,1lBRtzCNTAGcwVTwjKeVlx
Jennifer Brown,Vera,Naked,1998,TRADHPE128F429FE9C,3kwCfy6gQ0N0P8jvbK01MT
Pepper,Pink Crustaceans and  Good Vibrations,Freeze,2008,TRADHXU12903CB4400,6OImCgd9gwIcTRuHr6s9xy
FIR,F.I.R.,Lydia [Piano Version],0,TRADHZN128F428DA0D,-999
Alain Souchon,C'est Déjà Ça / Nickel,J'veux Du Cuir (Live),0,TRADHUZ128F148885D,-999
Suicidal Tendencies,Join The Army,Human Guinea Pig,1987,TRADHLI128F428FEFD,0pIEqorXO5UvAQo0CSIVAx
Bebe Winans,Live Up  & Close,Love Thing,2002,TRADISA128F145EB48,4wtz55dxnvVVjPWloolAwi
Eric Champion,Vibe Central - The Essential Remixes,Dress Me Up,1996,TRADIHL128F92FE59A,74hcUKNgM8XA6XQka5mxcP
Zeltinger Band,Rares für Bares 2004,Wo bleibt die Mark?,0,TRADIKB12903CBC05F,0GxERvGBzqgFwczQdwYETZ
Colombiafrica - The Mystic Orchestra,Voodoo Love Inna Champeta Land,Sambangole / Tres Golpes Na' Mas,2007,TRADIZG128F9338C5C,030GHcSXhQUtyWojLK00lY
Penguin Café Orchestra,A Brief History,Bean Fields (Live) (2001 Digital Remaster),2001,TRADIYD128F14656A6,-999
Cornell Campbell,Tell The People,Give Your Love To Me,0,TRADJJB128E0790E7C,4HSKjDnA4wWe9h2hHeZO5S
Mikey Dread,Dub Catalogue,Two Track Dub (Dub / Instrumental Reggae Music),1982,TRADJTR128F423CEB8,6l5U0AMgwBRm2wEAQylkS5
Red Hot Chili Peppers,Blood Sugar Sex Magik,Naked In The Rain (Album Version),1991,TRADJAO128F146D76E,-999
Novembre,The Blue,Triesteitaliana,2007,TRADJHU128F425459F,2UsDIyT0aLil7ElDA7ZUpe
Little Feat,The Best Of Little Feat,Down On The Farm (2006 Remastered Edit Version),2006,TRADJSM128F14894AA,-999
Donna The Buffalo,Live From The American Ballroom,Tides Of Time,1999,TRADJJZ128F9341B40,6vpEeXCWLQsMXeU22Ml7AZ
Cam'Ron / JR Writer,Purple Haze,Shake,2004,TRADJGU128F42A6C00,15ixzC7qm3buX0VsZ7Qh62
Statues,Aux,There Are Things I Think You Should Know,0,TRADJFK128F92FB281,5D0RrEWZOlO8Yrt2zBHV2L
ÄI-TIEM,Wenn hier einer schießt_ dann bin ich das,Kleina Wixa,1993,TRADJPN128F14ABE7A,5HzRnn2KacsdY2g57NkRBZ
X-Raided,The Unforgiven_ V.2: Assisted Suicide,Thug Queen,0,TRADJIZ128F934DCF4,6nvHbQM6qBsYWhAXksdI3m
Tesla,Alive In Europe!,So What!,2008,TRADJKG12903CE049F,2jndxA37Hpcy3if9GkGrj3
The Kitchen,Foreign Objects,Who Are You?,0,TRADJBU12903CF2E74,0EP1Z1Uazpruk2BjPPLvVP
Alberto Cortez,Colección Diamante: Alberto Cortez,Distancia,1989,TRADJVN128F42AC93D,1ahQdE83HsRijtqqaIxWgR
Jonny Lang,Long Time Coming,The One I Got,2003,TRADJGI128F148B0F6,6MZ4pg6sH8dKGZZlRDYG71
Conjunto Mar Azul,En Vivo,Papel Quemado,0,TRADJYS128F9332E4A,6Arum8xeNi6rdrPH9xoYKc
Elliot Goldenthal,Titus - Original Motion Picture Soundtrack,Vortex,2000,TRADKYH128F42788EA,2g1kbztMpCtDq7Hnz9VDTh
The Antlers,In the Attic of the Universe,Stairs To the Attic,2007,TRADKLT128F9304E1D,6VORfAI5quHlvOg5UFV8SO
Lionel Rogg,Bach: Organ Works Vol.2,Prelude And Fugue In C Major BWV 545 : Prelude,0,TRADKPT12903C980B3,-999
Foo Fighters,The Pretender,If Ever,2007,TRADKDX128F9320676,6PWzvBTWkqGHuB4mVboPpQ
Mal De Ojo,Mestijaia,Lekeitio,0,TRADKGG128EF34F5FB,02vt5587oQYLeI2wPeD4IE
Edmundo Ros,Doin' The Salsa - The Very Best Of Edmundo Ross,The Wedding Samba,0,TRADKGW12903CC8CB9,0LJJVedwai2FNKRoFD0orF
Eyehategod,10 Years Of Abuse And Still Broke,Left To Starve,1992,TRADKEU12903CF1540,124UH6sR5zlkWFLciKrfig
Death From Above 1979,You're A Woman_ I'm A Machine,Romantic Rights,2004,TRADKAX128E0786B92,0iHZnbbFHDO9MzHWlJI0Hb
Jimmy Riley,Magic,The Love We Had Version,0,TRADKYB128F422F023,1ILPJjzdU3wmrToLkgiFgl
John Brown,TheBurbsLife,Uncle Interlude,0,TRADKYU12903CAF981,2T5tTdO5M4Ftv19Jmcp3BB
Out Of The Grey,The Early Years,The One I've Been Waiting For (Diamond Days Album Version),0,TRADLYR128F14821C5,3aWO2v9otEEBqs5hqf2QYs
Marilyn Horne / Wiener Opernorchester / Henry Lewis,Ultimate Classical Chill Out,Mon coeur s'ouvre à ta voix,0,TRADLAB128F931FCAE,-999
Jason Mraz,We Sing.  We Dance.  We Steal Things.,The Dynamo Of Volition [From An All Night Session],0,TRADLBJ128F423A031,51tmDfnCF89JvbdNmksW3E
James Scott Skinner,The Strathspey King,Triumph / Timour The Tartar / The Left Handed Fiddler / Speed The Plough / De'il Among The Tailors,0,TRADLHA128F92CDA63,0LjFfJOO1gCadVPwmRe1yf
Abraham Laboriel,Guidum,Guidum,1995,TRADLJV128F9336643,0LnMRKl38u7SgINqTFDFOK
Grupo Batuque,O Tempo Do Samba,Cavasamba Um (Edit),2005,TRADLKP128F92EE50E,-999
Mudhoney,Five Dollar Bob's Mock Cooter Stew,Between Me & You Kid (Album Version),1993,TRADLYD128F92FEBFF,-999
Sugar Minott,Rewind Selecta: Up Tempo Collection Volume 3,All Kind of People,0,TRADLSQ128F92FF1E7,5VxjqrxRwPzxhiuuq5MMXL
Dino,An Anthology of Chinese Experimental Music 1992-2008,Untitled,0,TRADLZB128F933BB9B,7139dJA5jWxx23U5dgfNcQ
Ini Kamoze,Shocking Out,Hole In The Pumpkin,0,TRADLWU128F42864E3,0e7RrbkDirLHxsMlgcJ5bJ
Pyrolator,Ausland,Gold Und Silber,0,TRADLCP12903CB64FC,07EuI4DU7YdTp4dhdqtq5B
Mario Rosenstock,Gift Grub 10 (Deluxe Edition),Bertie's Pets (Bonus Material),0,TRADMII128F9334AA0,-999
OV7,7 Latidos,Una na na,2001,TRADMAJ128F92F566E,-999
Kanye West,Through The Wire,Through The Wire,2003,TRADMUH128F146D3CD,4mmkhcEm1Ljy1U9nwtsxUo
Sugar Minott,Niney Presents: No Hiding Place!,Mash Up Mi Life,0,TRADMZW12903D0279D,-999
Borialis,What You Thought You Heard,Can't Break This Man,0,TRADMCH128E0784D99,-999
X-ecutioners,Built From Scratch,Play That Beat,2001,TRADMGC128F9306CC9,0uf6E2OiazZjmSojWj75pZ
Open Hand,You And Me,The Ambush,2004,TRADMFK12903CC2478,2mjSwbd6NHCuWmlaVSCdo6
Juice Leskinen,Lauluja rakastamisen vaikeudesta,Marilyn,1994,TRADMKA128F9344497,5lN5aVYeTdA1pZ1JScRtWn
Pumpkin Buzzard,Knowledge Zombie,Bladecrash Electrocution,0,TRADMNU12903CE20A5,3ZkQtnc6IPfuoOJvpxXCSo
Los Hispanos,Coleccion Estelar de Sabor Cumbia,El Aranero,0,TRADMZH12903CE4AD0,-999
Rishi Rich,The Project,Come Here Feat. Jay Sean,2006,TRADMRP128F147CBF6,-999
The Katies,The Katies,She's My Marijuana (LP Version),0,TRADMXI128F92F1E27,-999
Sister Hazel,Sister Hazel,Space Between Us (Album Version),1994,TRADNJI128F14555DB,-999
Paul Brown,The City,Old Friends,2005,TRADNBP128F932475B,6mLcEun45YG0UavYIwFLB5
Marvin Sapp,Marvin Sapp,In His Presence (LP Version),0,TRADNHK128E0785452,-999
Charlie Rich,Feel Like Going Home: The Essential Charlie Rich,Nice 'N' Easy,1997,TRADNRG128F426F18C,79WsHaGchZaFI8XsjxniNo
